,project_id,requirement,label,source,model,zero_shot,few_shot,zero_shot_cot,raw_inst
1674,4,'A list of all disputes cases that meet the entered search criteria must be provided to the user.  The list of cases must differentiate the type and/or status of the case by color -coding the line item in the list.  For example all open cases will be yellow and all closed cases will be gray.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1675,4,'The Disputes System shall provide the users the ability to view the history of all activities that have occurred on the dispute case.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1676,4,'The Dispute System shall provide the users with the ability to follow up on a dispute case via follow-up actions.  The list of available follow up actions for a given dispute case must be filtered by the status of the case and the access level of the user.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1677,4,'The Disputes System shall record the name of the user and the date for any activity that creates or modifies the disputes case in the system.  A detailed history of the actions taken on the case  including the date and the user that performed the action must be maintained for auditing purposes.',nonsec,promise_exp,mistral,sec,sec,sec,sec
1678,4,'For any systematic (non-user initiated) action that occurs on a case such as the disputes aging process  a case activity will be generated.  Upon the next logon the user that initiated the dispute case must be notified that a systematic action has occurred on the dispute case.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1679,4,'All letter requests must be formatted according to guidelines specified by the Print Letter Utility system.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1680,4,'Any disputes cases that have been closed for over 6 months must be purged from the online disputes database.',nonsec,promise_exp,mistral,sec,nonsec,sec,nonsec
1681,5,'The product must support Internet Explorer 5.5 and above.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1682,5,'The product must support Mozilla Firefox 1.0 and above.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1683,5,'The product shall interface with the Choice Parts System.  This provides the feed of recycled parts data.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1684,5,'The product shall run on the existing hardware for all environments.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1685,5,'The product shall adhere to the corporate Architecture guidelines',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1686,5,'The product shall comply with corporate User Interface Guidelines',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1687,5,'The product shall comply with corporate color scheme',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1688,5,'The appearance of the product shall appear professional',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1689,5,'The product shall be easy to use by Adjusters and Collision Estimators.  95% of Adjusters and Collision Estimators shall find the product easy to use.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1690,5,'The product shall increase productivity of Collision Estimators. 80% of the Collision Estimators shall agree their productivity has increase within 1 month of using the product.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1691,5,'Users shall feel satisfied using the product.  85% of all users will be satisfied with the product.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1692,5,'The product shall be easy to learn by Adjusters and Collision Estimators.  The product shall be learned with two days onsite training',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1693,5,'The user shall easily locate instructions while using the product.  User help can be found within 90% of the system.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1694,5,'The search for recycled parts shall take no longer than 15 seconds.  The search results shall be returned in under 15 seconds.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1695,5,'The search for the preferred repair facility shall take no longer than 8 seconds.  The preferred repair facility is returned within 8 seconds',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1696,5,'The recycled parts audit report shall be returned to the user within 10 seconds.  The audit report shall be returned within 10 seconds.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1697,5,'The preferred repair facility ratings shall be saved within 5 seconds. The save shall occur within 5 seconds.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1698,5,'The product shall adhere to the corporate online availability schedule.  The application is brought down only within 98% of the scheduled outages per the availability schedule.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1699,5,'The product shall achieve a 98% uptime. The product shall not fail more than 2% of the available online time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1700,5,'The product shall be able to handle up to 1500 simultaneous users. The system shall perform with 1500 users as a time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1701,5,'The average number of recycled parts records per day shall be 50 000.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1702,5,'The product shall be able to handle 10 000 concurrent users within 2 years of the initial launch.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1703,5,'For estimators  the product shall be able to be operated in a repair facility during dirty and noisy conditions.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1704,5,'The product shall interface with the ChoiceParts system once per day at approximately 1:00 AM.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1705,5,'The maintenance of the product will fall within the established corporate maintenance windows.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1706,5,'The product shall be supported using the corporate support center.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1707,5,'Product installations and upgrades shall be handled by the middleware technology team within established launch time frames.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1708,5,'Only adjusters can request recycled parts audit reports. No users without an adjuster role shall request recycled parts audits.',sec,promise_exp,mistral,sec,sec,sec,sec
1709,5,'Only adjusters with a supervisor role can update preferred repair facility ratings. Users without the supervisor role cannot access the repair facility ratings.',sec,promise_exp,mistral,sec,sec,sec,sec
1710,5,'Only collision estimators shall search for recycled parts.  Users without the collision estimator role shall not have access to the search for recycled parts.',sec,promise_exp,mistral,sec,sec,sec,sec
1711,5,'Only valid data shall be entered into the system. No invalid data shall be entered into the system.',sec,promise_exp,mistral,sec,sec,sec,sec
1712,5,'One insurance company shall not be able to view another insurance companys claim data.',sec,promise_exp,mistral,sec,sec,sec,sec
1713,5,'The product shall free of computer viruses.',sec,promise_exp,mistral,sec,sec,sec,sec
1714,5,'The system shall prevent malicious attacks including denial of service.',sec,promise_exp,mistral,sec,sec,sec,sec
1715,5,'The product must comply with Sarbanes-Oxley.',nonsec,promise_exp,mistral,sec,sec,sec,sec
1716,5,'The product shall comply with the estimatics laws relating to recycled parts usage.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1717,5,'The product shall comply with insurance regulations regarding claims processing.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,sec
1718,5,'The user shall search for the preferred repair facility using vehicle  vehicle location  and radius in miles',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1719,5,'The vehicle data shall include vehicle year make and model',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1720,5,'The vehicle location shall include street address city state and zipcode',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1721,5,'The system shall resolve the zipcode for the street address  city  and state if zipcode is unknown.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1722,5,'The search radius shall be between 1 and 30 miles',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1723,5,'The system shall locate the preferred repair facility with the highest ratings for the input criteria',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1724,5,'The adjuster shall enter the preferred repair facility on the estimate assignment.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1725,5,'The adjuster shall be able to override the preferred repair facitlity on the estimate assignment.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1726,5,'The preferred repair facility shall be returned to the user.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1727,5,'The system shall return a list of repair facilities within the radius if the preferred repair facility cannot be determined.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1728,5,'The estimator shall search for available recycled parts using damaged vehicle parts information.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1729,5,'The estimator shall search for available recycled parts using a list of preferred parts suppliers.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1730,5,'The system shall search for available recycled parts for the supplied vehicle parts and suppliers.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1731,5,'The estimator shall search by zipcode with a radius of 30 miles if no parts are found for the preferred parts suppliers',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1732,5,'The system shall retain the available recycled parts and suppliers returned from the search.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1733,5,'The available recycled parts information and their suppliers shall be returned to the user.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1734,5,'The estimator shall apply selected recycled parts to the collision estimate.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1735,5,'The estimator shall not apply recycled parts to the collision estimate if no available parts are returned.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1736,5,'The adjuster shall review the collision estimate.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1737,5,'The adjuster shall request a recycled parts audit of the collision estimate.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1738,5,'The recycled parts search results provided to the estimator shall be retrieved by the system.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1739,5,'The system shall generate an audit report based on the available recycled parts and the collision estimate.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1740,5,'The audit report shall include the total number of recycled parts used in the estimate.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1741,5,'The audit report shall include the number of available recycled parts from the original search results.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1742,5,'The audit report shall include the percentage of available recycled parts used in the estimate ',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1743,5,'The audit report shall include the total score of the audit which sums the indivual line items.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1744,5,'The audit report shall be displayed to the user.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1745,5,'The audit report shall be available to other adjusters at later points in time.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1746,5,'The user shall select to view the preferred repair facility ratings.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1747,5,'The current repair facility ratings shall be displayed to the user.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1748,5,'The system will display a blank set of ratings if there are not ratings yet defined.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1749,5,'The user shall enter new ratings based on the audit report',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1750,5,'The ratings shall be from a scale of 1-10',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1751,5,'The ratings shall include categories for attempted use of recycled parts and actual use of recycled parts',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1752,5,'The user shall select to save the preferred repair facility ratings.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1753,5,'The preferred repair facility ratings shall be saved by the system.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1754,6,'The product must work with most database management systems (DBMS) on the market  whether the DBMS is colocated with the product on the same machine or is located on a different machine on the computer network.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1755,6,'The product will function alongside server software on any operating system where the Java runtime can be installed.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1756,6,'The product will require collaboration with a database management system (DBMS).  The DBMS may be located on the same machine as the product or on a separate machine residing on the same computer network.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1757,6,'The product must make use of web/application server technology.  Open source examples include Apache web server  Tomcat  and the JBoss application server.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1758,6,'A database management system such as Oracle  DB2  MySql or HSQL will need to be integrated with the product.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1759,6,'The product\92s Look and Feel shall be able to incorporate aspects of the customer\92s organization such as logo  branding  and identity',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1760,6,'The product shall have a conservative and professional appearance.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1761,6,'The product shall make the users want to use it. 80% of the users surveyed report they are regularly using the product after the first 2 weeks post-launch.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1762,6,'The product shall be easy to use. 90% of users will be able to successfully reserve a conference room within 5 minutes of product use.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1763,6,'The product shall give users feedback when necessary. 80% of the users surveyed report that the product accurately confirms their actions.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1764,6,'The product shall allow the user to select a chosen language from one of the target market countries.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1765,6,'The product shall allow for customization of start page and views preferences.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1766,6,'An employee will be able to successfully use the product within a few minutes.  After informally navigating the product for less than 15 minutes  users shall be able to successfully setup meetings and reserve conference rooms.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1767,6,'The product shall use a standard navigation menu familiar to most web users.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1768,6,'The product shall allow for intuitive searching of available conference rooms.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1769,6,'The product shall conform to the Americans with Disabilities Act.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1770,6,'The response shall be fast enough to avoid interrupting the user\92s flow of thought.  90% of tasks shall complete within 5 seconds.  98% of tasks shall complete within 8 seconds.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1771,6,'Aside from server failure  the software product shall achieve 99.99% up time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1772,6,'The product shall create an exception log of problems encountered within the product for transmission to our company for analysis and resolution.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1773,6,'The product shall be capable of handling up to 1 000 concurrent requests.  This number will increase to 2 000 by Release 2.  The concurrency capacity must be able to handle peak scheduling times such as early morning and late afternoon hours.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1774,6,'The product shall be able to process 10 000 transactions per hour within two years of its launch.  This number will increase to 20 000 by Release 2.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1775,6,'The product shall be expected to operate for at least 5 years for each customer installation.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1776,6,'The product shall be used in office environments.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1777,6,'The product must be able to interface with any HTML browser.  The product shall transmit data between the user and the product without problems. The product shall display HTML properly in 80% of all HTML browsers tested (minimum is to test 8 browsers).',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1778,6,'The product must be able to interface with various database management systems. The product shall communicate successfully with the database management system on 100% of all transactions.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1779,6,'The product must be able to interface with various email servers. The product shall be able to send email.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1780,6,'The product shall be available for distribution via the Internet as a binary or ZIP file.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1781,6,'The product shall be available for distribution as a packaged CD.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1782,6,'The product will be available for licensing as a one-server  two-five servers  or five-or-more servers license.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1783,6,'A new user must be able to be added to the system within 10 minutes. 90% of new users are able to log into the system within 10 minutes.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1784,6,'The product must be designed using Design Patterns and coding best practices.  90% of maintenance software developers are able to integrate new functionality into the product with 2 working days.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1785,6,'The product must be highly configurable for use with various database management systems for the end users.  80% of end users are able to integrate new database management systems with the product without changing the product\92s software code.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1786,6,'Maintenance releases will be offered to customers once a year.  The releases shall take no longer than 5 minutes for 80% of the customer base to install.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1787,6,'Every registered user will have access to the product\92s support site via the Internet.  70% of registered users shall find a solution to their problem within 5 minutes of using the support site.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1788,6,'The customer shall be able to easily integrate new building maps with the product throughout the product\92s lifecycle.  Integration of new maps with the product shall be possible with little to no support from product support staff.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1789,6,'The product shall be translated into foreign languages other than the target market countries\92 languages in future releases.  For each emerging target market  it shall take no more than 5 days to configure the product for that market\92s language.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1790,6,'The product is expected to integrate with multiple database management systems. The product will operate with Oracle  SQL Server  DB2  MySQL  HSQL  and MS Access.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1791,6,'The product shall be able to be installed in any operating environment within 2 days.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1792,6,'The product shall ensure that only company employees or external users with company-approved user IDs may have product access.  100% of all logons shall be by either company employees or external users with company-approved user IDs.',sec,promise_exp,mistral,sec,sec,sec,sec
1793,6,'Only managers are able to perform search queries for reservations by user.  100% of all search queries for reservations by user shall be from logons of only management logons.',sec,promise_exp,mistral,sec,sec,sec,sec
1794,6,'The product shall ensure that the database\92s data corresponds to the data entered by the user.  Each conference room reservation in the system will contain the same information as was entered by the user.',sec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1795,6,'The product shall prevent the input of malicious data.  The product and/or adjacent hardware/software systems\92 data shall remain 100% uncorrupted each time malicious data is input into the product.',sec,promise_exp,mistral,sec,sec,sec,sec
1796,6,'The product and/or dependent databases/filesystems shall remain operational as a result of the input of malicious data.  The product and/or dependent databases/filesystems shall not crash 100% of the time that malicious data is input into the product.',nonsec,promise_exp,mistral,sec,sec,sec,sec
1797,6,'The product shall have the ability to receive automatic software updates as new threats emerge. 100% of customers will be able to receive automatic software updates transmitted to the installed product.',sec,promise_exp,mistral,sec,sec,sec,sec
1798,6,'The language of the product shall accommodate all of the target market countries. 90% of survey respondents from each target market country will find that the language of the product is acceptable.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1799,6,'The product shall be able to display calendar dates and times according to the user\92s locale.  90% of survey respondents from each target market country will find that the date and time formatting of the product is correct.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1800,6,'The product must be developed with the J2SE/J2EE programming language libraries',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1801,6,'The product shall record meeting entries.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1802,6,'The product will notify employees of meeting invitations.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1803,6,'The product shall have the ability to send meeting reminders to employees.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1804,6,'The product shall assign the organizers contact information to each meeting they create.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1805,6,'The product will record meeting acknowledgements.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1806,6,'The product shall store new conference rooms.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1807,6,'The product shall update existing conference rooms.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1808,6,'The product will be able to delete conference rooms.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1809,6,'The product shall be able to store new room equipment.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1810,6,'The product will update existing room equipment.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1811,6,'The product shall be able to delete room equipment.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1812,6,'The product shall allow an organizer to invite other employees to meetings.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1813,6,' Each time a conference room is reserved  the conference room schedule shall be updated to reflect the time and date of the reservation.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1814,6,'The product shall record the transportation status of equipment reserved.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1815,6,'The product shall display a map of the company building showing conference room locations.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1816,6,'The product shall record updated meeting agendas.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1817,6,'The product shall send a meeting confirmation to the meeting organizer.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1818,6,'The product shall display room equipment according to search parameters.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1819,6,'The product shall display conference rooms according to search parameters.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1820,6,'The product shall record different meeting types.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1821,6,'The product shall record all the equipment that has been reserved.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1822,6,'The product shall notify building personnel of equipment transport requests.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1823,6,'The product will allow priviledged users to view meeting schedules in multiple reporting views.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1824,6,'The product shall be able to send meeting notifications via different kinds of end-user specified methods.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1825,6,'The product shall have a customizable Look and Feel.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1826,6,'The product shall have an intuitive user interface.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1827,6,'The product will display an available status for unreserved conference rooms.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1828,7,'Recreation of Inventory Quantity Adjustment for the period of previous 30 days shall take no more than 30min.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1829,7,'The System shall allow for a minimum of  6 users to work at the same time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1830,7,'The System shall utilize currently owned computer equipment.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1831,7,'The System shall be able to automatically backup business data and restore them on demand.',nonsec,promise_exp,mistral,sec,sec,sec,nonsec
1832,7,'The System shall maintain consistent security.  Any changes in user passwords and/or permissions should take affect in all parts of the System.',sec,promise_exp,mistral,sec,sec,sec,sec
1833,7,'The System shall granularly control access rights to all major subsystems.  It should be possible to assign access rights to all subsystems independently.',sec,promise_exp,mistral,sec,sec,sec,sec
1834,7,'The System shall meet all applicable accounting standards.  The final version of the System must successfully pass independent audit performed by a certified auditor.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1835,7,'The System shall not require additional third party licenses resulting in royalty fees.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1836,7,'The System shall allow generation of Inventory Quantity Adjustment documents on demand.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1837,7,'The System shall allow on demand generation of all Inventory Quantity Adjustment documents since certain point of time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1838,7,'The IQA subsystem shall take into account current inventory status and adjust inventory of substitutionary ingredients accordingly.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1839,7,'The System shall allow entering  storing and modifying product formulas.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1840,7,'Product formulas shall allow use of semi-products  which have own formulas.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1841,7,'Product formula ingredients shall allow defining substitutionary ingredients.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1842,7,'Product formula substitutionary ingredients shall be entered automatically by the PFE subsystem.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1843,7,'Formula substitutionary ingredients shall be kept in persisted order',nonsec,promise_exp,mistral,nonsec,nonsec,sec,nonsec
1844,7,'Product shall allow entering  storing and modifying product menus used by POS terminals.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1845,7,'PME Subsystem shall allow building product menus based on the list of products kept in the accounting system.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1846,7,'PME Subsystem shall allow keeping submenus within menus and products within submenus in a managed and persisted order.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1847,7,'PME Subsystem shall allow for a product to exist in more than one submenu',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1848,7,'The RMS System shall have Windows XP look and feel and use GUI futures making its use intuitive.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1849,7,'The System shall generate Inventory Quantity Adjustment document based on product daily sales data and product formulas.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1850,7,'The System shall generate Inventory Quantity Adjustment document automatically when daily Product Sales data is available.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1851,8,'Administrator shall be able to activate a pre-paid card via the Administration section in under 5 seconds.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1852,8,' Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.',nonsec,promise_exp,mistral,sec,sec,sec,nonsec
1853,8,'System shall let customers register on the website as a \93pay as you go\94 user in under 5 minutes.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1854,8,'System shall let customers register on the website as a \93unlimited movie subscriber\94 user in under 10 minutes.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1855,8,'System shall let existing customers log into the website with their email address and password in under 5 seconds.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1856,8,'System shall let customers cancel their account  process shall take no longer than 2 minutes.  Database will mark the account as inactive  and user will not be able to log into the website.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
1857,8,'System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.',nonsec,promise_exp,mistral,sec,sec,sec,nonsec
1858,8,'System shall let administrator add/remove movies on the website in under 5 minutes.  Entered movie information will be stored in the database and will now be available on the website.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1859,8,'System shall let the administrator add/remove categories on the website in under 5 minutes.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1860,8,'System shall let Izogn Manager access sales and usage statistics in under 2 minutes.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1861,8,'System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.',nonsec,promise_exp,mistral,sec,sec,sec,nonsec
1862,8,'The website shall be attractive to all audiences.  The website shall appear to be fun and the colors should be bright and vibrant.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1863,8,'The website should have an African feel  but should not alienate non-Africans.  The website should use animation on pages which are describing the services  to grab the users attention and encourage them to sign up.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1864,8,'The website design should be modern  clean  and concise.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1865,8,'The product should be able to be used by 90% of novice users on the Internet.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
1866,8,'Users should only have to navigate through a maximum of 4 pages  to create an account with the website.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
